instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,Unnamed: 32,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿alt.il.9002,﻿church,not recorded,English,,"﻿French Settlement, Raccoon River",,,,,,﻿IL,,38.5700824,-90.1892805,,,﻿occasionally,﻿l_picot_901,﻿Rev.,﻿Mr. Picot,,,,,,,,1834,﻿https://dmampo.org/wp-content/uploads/2015/03/two-rivers-flowing-recent-archaleology-in-downtown-des-moines-iowa.pdf,,,﻿,﻿,﻿Bardstown,Bardstown
﻿chi.il.0052,﻿church,not recorded,﻿English,,,,﻿Davies County,﻿Jo Daviess County,﻿Galena,﻿Galena,﻿IL,﻿IL,42.41531383,-90.4304371,,,,,,,,,,,,,,1834,"﻿https://en.wikipedia.org/wiki/Saint_Michael%27s_Catholic_Church_(Galena,_Illinois)",,,﻿,﻿,﻿Bardstown,Bardstown
﻿chi.il.9000,﻿church,not recorded,﻿English,,﻿Fever River,,﻿Davies County,﻿Jo Daviess County,,,﻿IL,﻿IL,42.41531383,-90.4304371,,,,,,,,,,,,,,1834,﻿https://en.wikipedia.org/wiki/Galena_River_(Illinois),,,﻿,﻿,﻿Bardstown,Bardstown
﻿chi.il.9001,﻿church,not recorded,﻿English,,﻿Mines,,﻿Davies County,﻿Jo Daviess County,,,﻿IL,﻿IL,42.41531383,-90.4304371,,,,,,,,,,,,,,1834,﻿maybe room to narrow down the location at a later date based on this information: https://jodaviess.illinoisgenweb.org/1904history/mining.htm,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.0053,﻿church,not recorded,English,,,,﻿Monroe County,,﻿Harrisonville,﻿Harrisonville,﻿IL,﻿IL,38.28670882,-90.34951975,,﻿visited by Rev. V. Van Cloostere,﻿once a month,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1834,﻿https://www.hmdb.org/m.asp?m=226556,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.0059,﻿church,﻿Church of the Conception,﻿English and French,,,,,﻿Randolph County,﻿Kaskakia,﻿Kaskakia,﻿IL,﻿IL,37.92209896,-89.91503761,,,,﻿mat_condamine_901,﻿Rev.,﻿Matthew Condamine,,,,,,,,1834,"﻿https://en.wikipedia.org/wiki/Kaskaskia,_Illinois",,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.0083,﻿church,﻿St. Patrick's,English,,,,﻿Randolph County,﻿Randolph County,﻿O'Harasburg,﻿Ruma,﻿IL,﻿IL,38.12947755,-90.00877373,,﻿Rev. V. Van Cloostere,,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.0092,﻿church,﻿St. Joseph,﻿French,,,,﻿Randolph County,﻿Randolph County,﻿Prairie du Rocher,﻿Prairie du Rocher,﻿IL,﻿IL,38.07923498,-90.09333592,,﻿Rev. V. Van Cloostere,﻿visited once a month,﻿vit_van-cloostere_901,﻿Rev.,﻿V. Van Cloostere,,,,,,,,1834,﻿http://www.stjoespdr.org/,,,﻿,﻿,﻿Bardstown,Bardstown
﻿alt.il.9000,﻿church,not recorded,English,,,,﻿Sangamore County,,,,﻿IL,,38.07923498,-90.09333592,,"﻿visited by Rev. P. Van Quickenborne, S.J.",,﻿p_van-quickenborne_901,﻿Rev.,﻿P. Van Quickenborne,﻿SJ,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
"﻿After the above cluster, almanac says ""The line of distinction that divides Illinois between the dioceses of St. Louis and Bardstown has not yet been determined.",﻿church,not recorded,English,,,,,,,,,,38.07923498,-90.09333592,,,,,,,,,,,,,,1834,,,,﻿,﻿,﻿Bardstown,Bardstown
