instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,temp,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿stp.mn.0031,﻿church,﻿Church of St. Francis Xavier,English,,,,﻿Crow Wing County,﻿Crow Wing County,﻿Crow Wing,,,,45.79997,-94.34969,,,,,﻿Rev.,﻿J. Tomazin,,,,,,,,1869,191.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0257,﻿church,not recorded,English,,﻿Fort Abercrombie,,﻿Johnson County,,,,,,45.79997,-94.34969,,,,,﻿Rev.,﻿J. B. Genin,﻿O.M.S.,,,,,,,1869,192.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0208,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Itasca County,﻿St. Louis County,,﻿Fond du Lac Reservation,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,193.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0208,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Itasca County,﻿St. Louis County,,﻿Fond du Lac Reservation,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,194.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0208,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Itasca County,﻿St. Louis County,,﻿Fond du Lac Reservation,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,195.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0210,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Mille Lacs County,﻿Mille Lacs County,,﻿Mille Lacs Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,196.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0210,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Mille Lacs County,﻿Mille Lacs County,,﻿Mille Lacs Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,197.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0210,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Mille Lacs County,﻿Mille Lacs County,,﻿Mille Lacs Lake,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,198.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0211,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Morrison County,﻿Morrison County,,﻿Buh Township,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,199.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0211,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Morrison County,﻿Morrison County,,﻿Buh Township,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,200.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0211,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Morrison County,﻿Morrison County,,﻿Buh Township,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,201.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0212,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Todd County,﻿Todd County,,﻿Long Prairie,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,202.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0212,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Todd County,﻿Todd County,,﻿Long Prairie,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,203.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0212,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Todd County,﻿Todd County,,﻿Long Prairie,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,204.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0213,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Otter Tail County,﻿Otter Tail County,,﻿Otter Tail,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,205.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0213,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Otter Tail County,﻿Otter Tail County,,﻿Otter Tail,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,206.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0213,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Otter Tail County,﻿Otter Tail County,,﻿Otter Tail,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,207.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Cass Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,208.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Cass Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,209.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Cass Lake,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,210.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Leech Lake,﻿MN,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Leech Lake,﻿MN,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0214,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Cass County,﻿Cass County,,﻿Leech Lake,﻿MN,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0215,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Polk County,﻿Polk County,,﻿Red Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,211.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0215,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Polk County,﻿Polk County,,﻿Red Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. J. Tomazin,,,,,,,,,,,,1869,212.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0215,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Polk County,﻿Polk County,,﻿Red Lake,,,45.79997,-94.34969,﻿stp.mn.0113,﻿Attended to by Rev. J. Buh,,,,,,,,,,,,1869,213.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0216,﻿mission,not recorded,English,﻿Indian Mission,,,﻿Aitken County,﻿Aitkin County,,﻿Big Sandy Lake,,,45.79997,-94.34969,﻿stp.mn.0031,﻿Attended to by Rev. Francis Pierz,,,,,,,,,,,,1869,214.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0217_01,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,﻿at Pembina,,,﻿Pembina County,,﻿Pembina,,﻿ND,48.969083,-97.241129,,﻿,,,﻿Rev.,﻿F. Richer,﻿O.M.I.,,,,,,,1869,215.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0217_01,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,﻿at Pembina,,,﻿Pembina County,,﻿Pembina,,,48.969083,-97.241129,,﻿,,,﻿Rev.,﻿F. Ledue,﻿O.M.I.,,,,,,,1869,216.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0217_02,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,"﻿at St. Joseph, Red River of the North",,,﻿Pembina County,﻿St. Joseph,﻿Walhalla,,﻿ND,48.969083,-97.241129,,﻿,,,﻿Rev.,﻿F. Richer,﻿O.M.I.,,,,,,,1869,215.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0217_02,﻿mission,﻿Mission of Half-Breeds and Chippewas,English,﻿Indian Mission,"﻿at St. Joseph, Red River of the North",,,﻿Pembina County,﻿St. Joseph,﻿Walhalla,,,48.969083,-97.241129,,﻿,,,﻿Rev.,﻿F. Ledue,﻿O.M.I.,,,,,,,1869,216.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0218,﻿mission,﻿Mission of Fond du Lac,English,﻿Indian Mission,﻿near Superior City,,,﻿Douglas County,,,,,46.71581695,-92.51326606,﻿lac.wi.0004,"﻿Visited by Rev. John Chebul  of Bayfield, Wisconsin",,,,,,,,,,,,1869,217.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0219,﻿mission,not recorded,English,﻿Indian Mission,﻿north shore of Lake Superior,,,﻿Cook County,﻿Grand Portage,,,,46.71581695,-92.51326606,,﻿Attended by the Jesuit Fathers at Fort William,,,,,,,,,,,,1869,218.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0220,﻿seminary,not recorded,English,"﻿Preparatory Seminary. The Theological Students of the Diocese are distributed between All-Hallows', Lublin; St. John's College, Minnesota; and St. Vincent's Seminary, Cape Girardeau, Mo.",,,,,﻿St. Paul,,﻿MN,,45.038877,-93.168849,,,,,,,,,,,,,,1869,219.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Rt. Rev.,﻿Rupert Seidenbush,﻿O.S.B.,﻿Abbot and Rector of the College,,,﻿15 scholastics,,,1869,220.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Very Rev.,﻿Benedict Haindl,﻿O.S.B.,"﻿Prior, and Professor of Dogmatic Theology",,,﻿14 lay brothers,,,1869,221.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Rev.,﻿Wolfgang Norttmann,﻿O.S.B.,"﻿Vice-Rector, and Professor of Church History, Latin, Greek, Mathematics, Book-keeping, and Music",,,﻿12 lay brothers,,,1869,222.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Rev.,﻿Alexius Edelbrock,﻿O.S.B.,"﻿Professor of Philosophy, Latin, Greek, History, English, and German",,,﻿12 lay brothers,,,1869,223.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Rev.,﻿Augustine Burns,﻿O.S.B.,"﻿Professor of Moral Theology, Christian Doctrine, Rhetoric, English Grammar, and Composition",,,﻿12 lay brothers,,,1869,224.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Rev.,﻿Valentine Stimmler,﻿O.S.B.,"﻿Chief Disciplinarian, and Professor of Christian Doctrine, and Arithmetic",,,﻿12 lay brothers,,,1869,225.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Mr.,﻿Andrew Schifferer,,﻿Professor of Drawing,,,﻿12 lay brothers,,,1869,226.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_03,﻿abbey,﻿Abbey of St. Louis on the Lake,English,"﻿the Order of St. Benedict. There are also houses attached to the abbey, at St. Paul's, St. Cloud, Shakopee, St. Joseph, and Richmond.","﻿near St. Cloud, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Mr.,﻿Nicholas Dreher,,﻿Professor of German,,,﻿12 lay brothers,,,1869,227.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0225_04,﻿novitiate,not recorded,English,,,,,,﻿St. Paul,,﻿MN,,45.038877,-93.168849,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,,,﻿30 sisters,﻿under charge of Sisters of St. Joseph,,1869,228.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0225_02,﻿academy,not recorded,English,,,,,,﻿St. Paul,,﻿MN,,45.038877,-93.168849,,,,,,,,,,,,﻿under charge of Sisters of St. Joseph,,1869,,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0222,﻿convent,﻿St. Mary's Convent,English,,,,,,﻿St. Anthony,,﻿MN,,45.038877,-93.168849,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,﻿listed with the Order,,,,,1869,229.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0231_03,﻿academy,not recorded,English,,,,﻿Stearns County,,﻿St. Joseph,﻿St. Joseph,﻿MN,,45.038877,-93.168849,,,,,﻿Sister,﻿Willebalda,,﻿Prioress,,﻿nun,﻿Twelve nuns,﻿under charge of Nuns of St. Benedict,,1869,230.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0231_02,﻿convent,not recorded,English,,,,﻿Stearns County,,﻿St. Joseph,﻿St. Joseph,﻿MN,,45.038877,-93.168849,,,,,,,,,,,,﻿under charge of Nuns of St. Benedict,,1869,,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0227_04,﻿academy,﻿St. Gertrude's Academy,English,﻿under charge of Nuns of St. Benedict,,,,,﻿Shakopee,,,,45.038877,-93.168849,,,,,﻿Sister,﻿Clara,,﻿Prioress,,﻿nun,﻿Six nuns,,,1869,231.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0230_02,﻿academy,﻿Bethlehem Academy,English,,,,﻿Faribault County,,,,﻿MN,,45.038877,-93.168849,,,,,﻿Sister,﻿Gertrude,,﻿Superior,,,﻿5 sisters,﻿under charge of Sisters of the Third Order of St. Dominic,,1869,232.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0230_02,﻿academy,﻿Bethlehem Academy,English,,,,﻿Faribault County,,,,﻿MN,,45.038877,-93.168849,,,,,,,,,,,﻿30 boarders and day-scholars,﻿under charge of Sisters of the Third Order of St. Dominic,,1869,237.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0240,﻿school,not recorded,English,,,,,,﻿Mankato,,,,44.165224,-93.996714,,,,,﻿Sister,﻿Ambrosia,,﻿Superior,,﻿sister,﻿Five sisters,﻿under charge of Sisters of Notre Dame,,1869,233.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0228_02,﻿college,﻿St. John's College,English,﻿under the direction of the Benedictine Fathers,"﻿in connection with the Abbey of St. Louis on the Lake, Clinton P.O.",,﻿Stearns County,,,,﻿MN,,45.579768,-94.393892,,,,,﻿Rt. Rev.,﻿R. Seidenbusch,,﻿Superior,,,,,,1869,235.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0229,﻿academy,﻿St. Joseph's Academy,English,,,,,,﻿St. Paul,,﻿MN,,45.579768,-94.393892,,,,,,,,,,,﻿80 boarders and day-scholars,﻿Sisters of St. Joseph,,1869,236.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0231,﻿academy,﻿St. Benedict's Academy,English,,,,﻿Stearns County,,﻿St. Joseph,,﻿MN,,45.579768,-94.393892,,,,,,,,,,,,﻿Sisters of St. Benedict,,1869,238.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0232,﻿academy,﻿Academy at Hokah,English,,,,﻿Houston County,,,,,,45.579768,-94.393892,,,,,,,,,,,,﻿Sisters of Notre Dame,,1869,239.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0001_02,﻿school,﻿St. Paul Cathedral School,English,"﻿under direction of the Sisters of St. Joseph, and secular teachers",,,,,﻿St. Paul,,﻿MN,,45.579768,-94.393892,,,,,,,,,,,﻿655 scholars,,,1869,240.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0002_02,﻿school,not recorded,English,"﻿German school, under direction of the Sisters of St. Joseph, and secular teachers",,,﻿Ramsey County,,﻿St. Paul,,﻿MN,,44.947623,-93.09997,,,,,,,,,,,﻿500 scholars,,,1869,241.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0237,﻿school,not recorded,English,,,,,,﻿Minneapolis,,﻿MN,,44.947623,-93.09997,,,,,,,,,,,﻿200 scholars,﻿School under the direction of the Sisters of St. Joseph,,1869,242.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0238,﻿school,not recorded,English,,,,,,﻿St. Anthony,,﻿MN,,44.996278,-93.263946,,,,,,,,,,,﻿140 scholars,﻿School under direction of the Sisters of St. Joseph,,1869,243.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0258,﻿school,not recorded,English,﻿German Catholic School,,,,,﻿St. Anthony,,,,44.996278,-93.263946,,,,,,,,,,,﻿60 scholars,,,1869,244.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0227_02,﻿school,not recorded,English,,,,,,﻿Shakopee,﻿Shakopee,﻿MN,﻿MN,44.77175,-93.501973,,,,,,,,,,,,﻿School under direction of the Sisters of St. Benedict,,1869,245.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0240,﻿school,not recorded,English,,,,,,﻿Mankato,,,,44.77175,-93.501973,,,,,,,,,,﻿sister,﻿250 scholars,﻿School under direction of the Sisters of Notre Dame,,1869,246.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0230_03,﻿school,not recorded,English,"﻿Parochial Schools, under direction of the Sisters of St. Dominic",,,﻿Faribault County,,,﻿Faribault,﻿MN,,44.977753,-93.265011,,,,,,,,,,,﻿225 scholars,﻿under direction of the Sisters of St. Dominic,,1869,247.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0242,﻿school,not recorded,English,﻿Catholic Schools,,,,,﻿St. Cloud,,,,44.977753,-93.265011,,,,,,,,,,,﻿200 scholars,,,1869,248.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0259,﻿school,not recorded,English,﻿School under charge of secular teachers,,,,,﻿Carver,,,,44.977753,-93.265011,,,,,,,,,,,,,,1869,249.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0225_05,﻿hospital,﻿St. Joseph's Hospital,English,﻿under charge of the Sisters of St. Joseph,,,,,﻿St. Paul,,﻿MN,,44.977753,-93.265011,,,,,﻿Sister,﻿Alphonsus,,﻿Superior,,,,,,1869,251.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0225_05,﻿hospital,﻿St. Joseph's Hospital,English,﻿under charge of the Sisters of St. Joseph,,,,,﻿St. Paul,,﻿MN,,44.977753,-93.265011,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,﻿listed with the Order,,,,,1869,252.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0225_03,﻿asylum,﻿St. Joseph's Orphan Asylum,English,,,,,,﻿St. Paul,,﻿MN,,44.947505,-93.101232,,,,,﻿Sister,﻿Mary Antoinette,,﻿Superior,﻿listed with the Order,,﻿72 orphans,﻿under charge of the Sisters of St. Joseph,,1869,253.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0236_02,﻿house,﻿House of the Good Shepherd,English,,,,,,﻿St. Paul,﻿St. Paul,,,44.947505,-93.101232,,,,,,,,,,﻿sister,﻿Five sisters,﻿Sisters of the Good Shepard,,1869,254.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0227_03,﻿asylum,﻿Orphan Asylum,English,,,,,,﻿Shakopee,,﻿MN,,44.77175,-93.501973,,,,,,,,,,,,﻿under charge of Sisters of St. Benedict,,1869,255.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,﻿Rev.,﻿Geo. Keller,,,,,,,,1869,256.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,261.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,262.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,263.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,264.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,265.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,266.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,267.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,268.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,269.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,270.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,271.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,272.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,273.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,274.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,275.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,276.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,277.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,278.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,279.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,280.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,281.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,282.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,283.0,﻿,﻿,﻿StPaul,StPaul
﻿stp.mn.0262,﻿asylum,﻿Orphan Asylum,English,,,,﻿Faribault County,,,,,,44.77175,-93.501973,,,,,,,,,,,,,,1869,284.0,﻿,﻿,﻿StPaul,StPaul
