instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,personTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,attendingPersID,attendingChurchNote,persTitle,diocese,diocese_reg
﻿new.nj.0124,﻿institute,﻿St. Agnes' Academic Institute,English,,,,,﻿Passaic County,﻿Paterson,﻿Paterson,﻿NJ,,40.9030734,-74.1671832,,,,,﻿Sister,﻿Mary Catharine,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0047_02,﻿house,﻿House of the Sisters of Charity,English,﻿they direct a select school and the girls' parochial school,﻿attached to St. Peter's Church,,,﻿Hudson County,﻿Jersey City,﻿Jersey City,﻿NJ,,40.7159595,-74.0439655,,,,,﻿Sister,﻿M. Genevieve,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0048_02,﻿house,﻿House of the Sisters of Charity,English,"﻿The Sisters have charge of the schools of the parish, and of the Orphan Asylum",﻿attached to St. Mary's Church,,,﻿Hudson County,﻿Jersey City,﻿Jersey City,﻿NJ,,40.7225863,-74.0438757,,,,,﻿Sister,﻿Basilia,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0050_02,﻿house,﻿House of the Sisters of Charity,English,﻿The Sisters direct the school,﻿attached to St. Michael's Church,,,﻿Hudson County,﻿Jersey City,﻿Jersey City,﻿NJ,,40.7117059,-74.0773541,,,,,﻿Sister,﻿M. Gertrude,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0102_02,﻿house,﻿House of the Sisters of Charity,English,﻿The Sisters have charge of the schools of the parish and Orphan Asylum,﻿attached to St. John's Church,,,﻿Mercer County,﻿Trenton,﻿Trenton,﻿NJ,,40.2205824,-74.759717,,,,,﻿Sister,﻿M. Monica,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0043_02,﻿house,﻿House of the Sisters of Charity,English,﻿The Sisters direct the school,﻿attached to the Church of Our Lady,,,﻿Hudson County,﻿Hoboken,﻿Hoboken,﻿NJ,,40.7439905,-74.0323626,,,,,﻿Sister,﻿M. Liguori,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0045_02,﻿house,﻿House of the Sisters of Charity,English,﻿The Sisters have charge of the Schools of the Parish,﻿attached to St. Joseph's Church,,,﻿Hudson County,﻿Hudson City,﻿Jersey City,﻿NJ,,40.0583238,-74.4056612,,,,,﻿Sister,﻿Mary Ann,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0071_02,﻿house,﻿House of the Sisters of Charity,English,"﻿The Sisters have charge of the schools of the parish, and of the Orphan Asylum",﻿attached to St. John's Church,,,﻿Essex County,﻿Orange,﻿Orange,﻿NJ,,40.7767986,-74.2326756,,,,,﻿Sister,﻿M. Ursula,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0032_02,﻿house,﻿House of the Sisters of Charity,English,,﻿attached to St. Patrick's Church,,,﻿Union County,﻿Elizabethport,﻿Elizabethport,﻿NJ,,40.6639916,-74.2107006,,,,,﻿Sister,﻿M. Louis,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0112_02,﻿house,﻿House of the Sisters of Charity,English,﻿The Sisters have charge of the Infirmary and the domestic arrangements of the College,﻿attached to Seton Hall College,,,﻿Essex County,﻿South Orange,﻿South Orange,﻿NJ,,40.7430841,-74.246082,,,,,﻿Sister,﻿M. Thais,,﻿Sister-Servant,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0134,﻿school,﻿St. Vincent's School,English,,,,,﻿Morris County,﻿Madison,﻿Madison,﻿NJ,,40.7580902,-74.4182309,,,,,,,,,,,,﻿under the direction of the Sisters of Charity,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0135,﻿convent,﻿St. Scholastica's Convent,English,"﻿Benedictine nuns. 15 religious, who direct a select school, and St. Mary's Parish school",,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.7202472,-74.1662148,,,,,﻿Mother,﻿Philomena,,﻿Prioress,,﻿religious,﻿15 religious,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0031_02,﻿convent,﻿St. Walburga's Convent,English,"﻿The Sisters teach the parish school, and have established a select academy and boarding-school",﻿attached to St. Michael's Church,,,﻿Union County,﻿Elizabeth,﻿Elizabeth,﻿NJ,,40.6612064,-74.2032193,,,,,﻿Sister,﻿Walburga Hock,,﻿Superior,,﻿religious,"﻿Professed Sisters, 5",,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0031_02,﻿convent,﻿St. Walburga's Convent,English,"﻿The Sisters teach the parish school, and have established a select academy and boarding-school",﻿attached to St. Michael's Church,,,﻿Union County,﻿Elizabeth,﻿Elizabeth,﻿NJ,,40.6612064,-74.2032193,,,,,,,,,,﻿religious,"﻿novices, 3",,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0031_02,﻿convent,﻿St. Walburga's Convent,English,"﻿The Sisters teach the parish school, and have established a select academy and boarding-school",﻿attached to St. Michael's Church,,,﻿Union County,﻿Elizabeth,﻿Elizabeth,﻿NJ,,40.6612064,-74.2032193,,,,,,,,,,﻿religious,"﻿candidates, 4",,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0031_02,﻿convent,﻿St. Walburga's Convent,English,"﻿The Sisters teach the parish school, and have established a select academy and boarding-school",﻿attached to St. Michael's Church,,,﻿Union County,﻿Elizabeth,﻿Elizabeth,﻿NJ,,40.6612064,-74.2032193,,,,,,,,,,﻿layperson,"﻿lay Sisters, 3",,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0137,﻿convent,﻿Convent of Sisters of Notre Dame,English,﻿The Sisters teach in the parochial school of St. Peter's Church,,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.735657,-74.1723667,,,,,﻿Sister,﻿Severine,,﻿Superior,,,,,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0138,﻿hospital,﻿St. Mary's Hospital,English,﻿50 beds,,,,﻿Hudson County,﻿Hoboken,﻿Hoboken,﻿NJ,,40.740946,-74.033332,,,,,﻿Sister,﻿Afra,,﻿Superior,,﻿religious,﻿14 religious,﻿under charge of the Sisters of the Poor of St. Francis.,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0139,﻿hospital,﻿Hospital of the Immaculate Heart of Mary,English,﻿17 beds,﻿St. Mary's Parish,,,﻿Hudson County,﻿Jersey City,﻿Jersey City,﻿NJ,,40.7177545,-74.0431435,,,,,﻿Sister,﻿Columba,,﻿Superior,,﻿religious,﻿8 religious,﻿Sisters of the Poor of St. Francis.,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0140,﻿hospital,﻿Hospital of Our Lady and St. Michael the Archangel,English,﻿50 beds,,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.735657,-74.1723667,,,,,﻿Sister,﻿Monica,,﻿Superior,,﻿religious,﻿9 religious,﻿Sisters of the Poor of St. Francis.,,1870,﻿,﻿,﻿,﻿Newark,Newark
﻿new.nj.0141,﻿institute,﻿Catholic Institute,English,"﻿Built for the use of the Young Man's Catholic Association. It comprises a library, a lecture-hall, a reading-room, a book-store, a ball-court, a gymnasium, a billiard-room, and a music-room",﻿New Street,,,﻿Essex County,﻿Newark,﻿Newark,﻿NJ,,40.7434083,-74.1805685,,,,﻿geo_h_doane_001,﻿Rev.,﻿G. H. Doane,,﻿President,,,,﻿Young Man's Catholic Association,,1870,﻿,﻿,﻿,﻿Newark,Newark
