instID,church_type,instName,language,instNote,placeName,region,county_orig,county_reg,city_orig,city_reg,state_orig,state_reg,latitude,longitude,attendingInstID,attendingChurch,attendingChurchFrequency,persID,persTitle,persName,persSuffix,persRole,persNote,memberType,member,affiliated,order,year,NOTES,courses,attendingPersID,attendingChurchNote,diocese,diocese_reg
﻿gre.wi.0002,﻿church,not recorded,English,,,,,﻿Brown County,﻿Green Bay,﻿Green Bay,,﻿WI,44.50854102,-88.01525685,,,,﻿flo_bonduel_901,﻿Rev.,﻿Floriment Bonduel,,,,,,"﻿Served by a Seminary of Liguorists, 5 in No.",,1838,﻿https://www.gbdioc.org/history/,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0017,﻿church,not recorded,English,,﻿Little Shoot Cockalin,,,,,﻿Little Chute,,﻿WI,44.284167,-88.313611,,,,﻿the_j_vandenbroeck_901,﻿Rev.,﻿Theodore J. Vanden Broeck,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0114,﻿church,not recorded,English,,,,,﻿Monroe County,﻿Monroe,﻿Monroe,﻿MI,﻿MI,41.91855135,-83.39685624,,,,﻿carabin_901,﻿Rev. Mr.,﻿Carabin,,,,,,,,1838,﻿https://www.stmarymonroe.org/history,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0011,﻿church,not recorded,English,,,,,,﻿Machinac,,,,,,,,,﻿flo_bonduel_901,﻿Rev. Mr.,﻿Bonduel,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0017,﻿church,not recorded,English,,﻿Pointe St. Ignace,,,,,,,,45.86151838,-84.72623843,,,,﻿flo_bonduel_901,﻿Rev. Mr.,﻿Bonduel,,,,,,,,1838,﻿https://stigchurch.org/history-st-ignatius-loyola/,,﻿,﻿,﻿Detroit,Detroit
﻿lac.wi.0019,﻿church,not recorded,English,,,,,,﻿Prairie du Chien,,﻿WI,,,,,,,﻿sam_mazzuchelli_901,﻿Rev.,﻿S. Mazzuchelli,,,,,,,,1838,﻿https://www.prairieduchien.org/history/,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.0082,﻿church,not recorded,English,,,,,,﻿Sault Ste. Marie,,﻿MI,,,,,,,﻿fra_x_pierz_001,﻿Rev. Mr.,﻿Pierz,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9012,﻿church,﻿St. Clare's,English,,,,,,,,,,,,,,﻿alternately,﻿s_a_bernier_901,﻿Rev.,﻿S. A. Bernier,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0116,﻿church,not recorded,English,,﻿Mt. Clemen's,,,,,﻿Mt. Clemens,,,,,,,﻿alternately,﻿s_a_bernier_901,﻿Rev.,﻿S. A. Bernier,,,,,,,,1838,﻿https://stpetermtclemens.com/history,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0005,﻿church,﻿St. Joseph's,English,,﻿near Detroit,,,,,,﻿MI,,,,,,,﻿joh_de-bruyn_901,﻿Very Rev. Mr.,﻿De Brugn,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0005,﻿church,﻿St. Joseph's,English,,﻿near Detroit,,,,,,﻿MI,,,,,,,﻿tho_cullen_901,﻿Rev.,﻿Thomas Cullen,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001,﻿church,﻿St. Joseph's,English,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.0083,﻿church,﻿St. Paul,English,,,,,,,,,,42.3861485,-82.9118591,,﻿Visited alternately by Rev. Mr. Bohemes,,﻿bohemes_901,﻿Rev. Mr.,﻿Bohemes,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9002,﻿church,﻿St. Felicitas,English,,,,,,,,,,,,,﻿Visited alternately by Rev. Mr. Bohemes,,﻿bohemes_901,﻿Rev. Mr.,﻿Bohemes,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9003,﻿church,﻿St. Francis,English,,,,,,,,,,,,,,,﻿bowens_901,﻿Rev. Mr.,﻿Bowens,,﻿General Missionary,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9011,﻿college,﻿St. Philip's College,English,,,﻿Cote Du Nord-est,,,﻿Detroit,,﻿MI,,,,,,,﻿fre_réze_901,﻿Rt. Rev. Dr.,﻿Reeze,,﻿Bishop of Detroit,,,,,,1838,"﻿The course of instruction pursued in this college will embrace the Latin, Greek, French, and English, languages, Poetry, Rhetoric and Oratory-Reading, Writing, Geography, Mathematics and Book-keeping",,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9011,﻿college,﻿St. Philip's College,English,,,﻿Cote Du Nord-est,,,﻿Detroit,,﻿MI,,,,,,,﻿joh_de-bruyn_901,﻿Rev. Mr.,﻿De Brugn,,﻿President of Studies,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9013,﻿high school,﻿St. Ann's High School,English,,,,,,﻿Detroit,,﻿MI,,,,,,,,,﻿William McDonagh,,﻿Superintendent,,,,,,1838,"﻿English, composition and declamation, penmanship, Arithmetic, both mental and by figures, Book-keeping by single and double entry-Euclid's Elements of Geometry, with other consecutive and useful branches of Mathematics. Ancient and Modern History, Natural and Moral Philosophy",,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9008,﻿convent,﻿Convent,English,,,,,,﻿Detroit,,﻿MI,,,,,,,,,,,,,,,﻿Sisters of St. Clare,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9008_02,﻿female academy,﻿Female Academy,English,,,,,,﻿Detroit,,﻿MI,,,,,,,,,,,,,,,﻿Sisters of St. Clare,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.9001,﻿convent,﻿St. Clare's Convent,English,,,﻿N. W. Territory,,,﻿Green Bay,,,﻿WI,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9001_02,﻿school,﻿Indian School,English,,﻿St. Joseph's,,,,,,﻿MI,,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿det.mi.9005_02,﻿school,﻿Indian School,English,,,,,,﻿Grand River,,﻿MI,,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿mar.mi.9000_02,﻿school,﻿Indian School,English,,﻿Arbre Croche,,,,,,﻿MI,,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0002_02,﻿school,﻿Indian School,English,,,,,,﻿Green Bay,,﻿MI,,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
﻿gre.wi.0017_02,﻿school,﻿Indian School,English,,﻿Little Shoot Cockalin,,,,,,,,,,,,,,,,,,,,,,,1838,,,﻿,﻿,﻿Detroit,Detroit
